αβάφτιστος	-1.4	0.0	0 0 0 0
Χριστός	-2.4	0	-0.5 -0.5 -0.5 -1
α 	-0.82	0.0	0 0 0 0
αβάπτιστος	-1.4	0.0	0 0 0 0
αβεβαιότητα	-1.55	0.0	0 -1 0 -1
αγάμητος	-3.17	0	-1 -1 -1 -1
αγανάκτηση	-3.68	0	-1 -1 -1 -1
αγανακτώ	-3.68	0	-1 -1 -1 -1
αγάπη	3.85	0.0	1 1 1 1
αγαπημένος -η -ο	3.87	0.0	1 1 1 1
αγαπητός -ή -ό	3.81	0.0	1 1 1 1
αγαπώ	3.81	0.0	1 1 1 1
άγγελος 	2.81	0.5773502691896257	1 0.5 1 0
αγέλη	-3.64	0	-1 -1 -1 0
αγευσία	-1.65	0.0	0 0 -1 0
αγκουσεύω	-3.51	0	-1 -1 -1 -1
αγνός -ή -ό	3.34	0.0	0.5 1 1 1
αγορεύω	-2.51	0	-1 -1 -1 0
αγρίεμα	-4.0	0	-1 -1 -1 -1
αγριεύω	-4.0	0	-1 -1 -1 -1
αγροτοπατέρας	-3.08	0	-1 -1 -1 -1
άγχος	-3.04	0	-1 -1 -1 -1
αγωνία	-1.95	0	-0.5 -1 -1 -0.5
αγωνιώ	-1.95	0	-0.5 -1 -1 -0.5
αδειάζω 	-2.55	0	-1 -1 -1 -0.5
άδειασμα	-2.55	0	-1 -1 -1 -0.5
άδειος -α -ο	-1.97	0.0	-1 0 0 -1
αδελφάτο	-2.46	0	-0.5 -1 -1 -1
αδελφή	1.12	0.0	1 0.5 1 -1
αδελφικός -ή -ό	2.98	0.5	1 0 1 1
αδελφός	2.98	0.0	1 1 1 1
αδελφοσύνη	2.93	0.0	1 1 1 1
αδελφούλης	3.32	0.0	1 1 1 1
αδερφός	2.98	0.0	1 1 1 1
αδερφούλης	3.32	0.0	1 1 1 1
αδιάθετος  -η -ο	-1.44	0.0	0 0 0 -1
αδιάλυτος -η -ο	-1.76	0.0	-1 0 -1 0
αδιάντροπος -η -ο	-3.51	0	-1 -1 -1 -1
αδιαφορία	-3.08	0	-1 -1 -1 -1
άδολος -η -ο	2.46	0.5	1 0 1 1
αέρας	0.27	0.0	0 0 0 0
αεροβατώ	-1.91	0	-1 0 -1 -1
αηδής -ής -ές	-3.49	0	-1 -1 -1 -1
αηδία	-3.34	0	-1 -1 -1 -1
αηδιάζω	-3.38	0	-1 -1 -1 -1
άθλος	3.55	0.0	1 1 1 1
αιδημοσύνη	-2.87	0	-1 -1 -1 -0.5
αιδώς	-3.1	0	-1 -1 -1 -0.5
αίμα	-2.72	0	-1 0 -1 -0.5
αιρεσιάρχης	-2.72	0.0	-1 0 -1 0
αισθάνομαι	-0.91	0.0	0 0 0 0
αισθαντικός -ή -ό	2.55	0.0	1 1 1 0.5
αισθαντικότητα	2.55	0.0	1 1 1 0.5
αίσθημα	-0.91	0.0	0 0 0 0
αισθηματίας	1.8	0	0.5 1 0.5 0.5
αισθηματικός -ή -ό	2.66	0.0	1 0.5 1 0.5
αισθηματικότητα	2.61	0.0	1 0.5 1 0.5
αισθηματισμός	-1.53	0	-1 -0.5 -1 -0.5
αισθηματολογία	-1.46	0	-1 -0.5 -1 -0.5
αισθηματολόγος -α -ο	-1.59	0	-1 0 -1 -0.5
αισθηματολογώ	-1.63	0	-1 0 -1 -0.5
αίσθηση	-0.33	0.0	0 0 0 0
αισθητήριος -α -ο	0.31	0.0	0 0 0 0
αισθητικός -ή -ό	2.83	0.5	1 0 1 1
αιώνιος	0.65	0.5773502691896257	0 0 1 -1
ακαδημαϊκός	0.27	0.0	0 0 0 0
ακαλαισθησία	-2.81	0	-1 -1 -1 -1
ακαλαίσθητος -η -ο	-2.81	0	-1 -1 -1 -1
ακαλλιέργητος -η -ο	-2.98	0	-1 -1 -1 -1
άκαπνος	-1.4	0.0	-1 0 -1 0
άκαπνος	-0.8	0.0	0 0 -1 0
άκαρδος -η -ο	-3.38	0	-1 -1 -1 -1
ακατάσβεστος -η -ο	0.25	0.0	0 0 0 0
ακηδεμόνευτος	-2.25	0.0	-1 0 -1 0
ακόρεστος -η -ο	-1.74	0	-1 -0.5 -1 0
ακούραστος -η -ο	2.66	0.5	1 0 1 1
ακουστικός -ή -ό	2.29	0.5773502691896257	1 0 1 0
ακούω	1.12	0.5	1 0 0 0
ακτινοβόλος -ος / -α -ο	3.68	0.0	1 1 1 1
άλαλος -η -ο	-1.29	0	-1 -0.5 -0.5 -0.5
αλεπού	-1.59	0	-0.5 0 -1 -0.5
αλευρώνω	-1.76	0.0	-1 0 -1 0
αλητάκι	-3.19	0	-1 0 -1 -1
αλητάκος	-3.19	0	-1 0 -1 -1
αλητάμπουρας	-3.68	0	-1 -1 -1 -1
αληταράς	-3.98	0	-1 -1 -1 -1
αληταριό	-3.89	0	-1 -1 -1 -1
αλήτης	-3.57	0	-1 0 -1 -1
αλήτης	-3.57	0	-1 0 -1 -1
αλητοπαρέα	-3.47	0	-1 0 -1 -1
αλητοτουρίστας	-3.45	0	-1 -1 -1 -1
αλιεύω	-1.87	0.0	-1 0 -1 0
αλλά	0.27	0.0	0 0 0 0
αλλαξοκωλιά	-2.76	0	-1 0 -1 -1
αλλάχ	-1.85	0	-1 0 -1 -0.5
αλληθωρίζω	-1.91	0.0	-1 0 -1 0
αλλόπιστος	-2.4	0	-1 0 -1 -1
αλόγα	-2.78	0	-1 -1 -1 -1
αλογικός -ή -ό	-2.4	0	-1 0 -1 -1
αλογομούρης	-3.02	0	-1 -1 -1 -1
αλτρουιστικός -ή -ό	2.87	0.5	1 0 1 1
αλύπητος -η -ο	-2.68	0	-1 -0.5 -1 -1
αλυσίδα	-2.12	0.0	-1 0 -1 0
αλύτρωτος	-2.78	0	-1 0 -1 -1
αμάν	-3.91	0	-1 -0.5 -1 -1
αμίμητος	2.44	0.5773502691896257	1 0 1 0
αμοιβαίος -α -ο	2.44	0.5773502691896257	1 0 1 0
αμοιβαιότητα	2.51	0.5773502691896257	1 0 1 0
αμοιβή	0.16	0.0	0 0 0 0
αμφιθυμία	-2.12	0	-1 -0.5 -1 -0.5
ανάβω	-1.97	0	-0.5 -0.5 -1 0
αναγαλλιάζω	3.38	0.0	1 1 1 1
ανάθεμα	-3.49	0	-1 -1 -1 -1
αναιδής -ής -ές	-3.53	0	-1 -1 -1 -1
αναισθησία	-3.51	0	-1 -1 -1 -1
αναίσθητος -η -ο	-3.51	0	-1 -1 -1 -1
αναισχυντία	-3.04	0	-1 -1 -1 -1
αναίσχυντος -η -ο	-3.04	0	-1 -1 -1 -1
ανακάτεμα	-3.74	0	-1 -1 -1 -1
ανακατεύω	-3.3	0	-1 -1 -1 0
ανακράζω	-2.74	0	-1 -0.5 -1 -0.5
αναλαμβάνω	0.27	0.0	0 0 0 0
αναλγησία	-2.78	0	-1 -1 -1 0
αναλιγώνω	-1.87	0.0	-1 0 -1 0
ανάμεικτος -η -ο	-0.1	0.0	0 0 0 0
άναμμα	-1.91	0	-1 -0.5 -1 0
αναπηδώ	-1.7	0	-1 -0.5 -1 0
αναπλάθω	2.19	0.5773502691896257	1 0 1 0
ανάπλαση	2.19	0.5773502691896257	1 0 1 0
αναπτερώνω	3.59	0.0	1 1 1 1
αναριγώ	-3.59	0	-1 -1 -1 -1
αναρριπίζω	2.23	0.0	1 0.5 1 1
ανασκιρτώ	-0.63	0	-1 -0.5 -1 1
ανάστατος -η -ο	-2.91	0	-1 -0.5 -1 -1
αναστατώνω	-2.89	0	-1 -0.5 -1 -1
αναστάτωση	-2.89	0	-1 -0.5 -1 -1
αναστεναγμός	-2.17	0	-1 -0.5 -1 -0.5
ανασφάλεια	-3.19	0	-1 -1 -1 -1
ανατριχιάζω	-3.04	0	-1 -1 -1 -0.5
ανατριχίλα	-2.93	0	-1 -1 -1 -0.5
άναυδος -η -ο	-2.06	0	-0.5 -0.5 -1 -0.5
ανδραγάθημα	3.04	0.5	1 0 1 1
ανδρείκελο	-3.06	0	-1 -1 -1 -1
ανειλικρινής -ής -ές	-2.29	0	-1 0 -1 -1
ανεκδήλωτος -η -ο	-0.97	0.0	-0.5 0 -1 0
ανεκδιήγητος	-3.04	0	-1 -1 -1 -1
ανεκδοτολογία	-2.14	0	-1 -1 -1 0
ανέκφραστος -η -ο	-1.42	0	-1 0 -1 -0.5
ανελεήμονας	-3.27	0	-1 -1 -1 -1
ανελέητος -η -ο	-3.45	0	-1 -1 -1 -1
ανεμίζω	0.27	0.0	0 0 0 0
ανεντρόπιαστος -η -ο	-3.06	0	-1 -1 -1 -1
άνεση	2.38	0.5773502691896257	0.5 0 1 1
ανευθυνολογώ	-2.78	0	-1 -1 -1 -1
ανεύθυνος -η -ο	-3.19	0	-1 -1 -1 -1
ανθρωπάκι	-2.78	0	-1 -0.5 -1 -1
ανθρωπάκος	-2.78	0	-1 -0.5 -1 -1
ανθρωπιά	3.13	0.0	1 1 1 1
ανθρώπινος -η -ο	2.68	0.5	1 1 1 0
άνθρωπος	2.4	0.5773502691896257	1 0 1 0
ανθρωποφοβία	-3.19	0	-1 -1 -1 -1
ανία	-2.61	0	-1 -1 -1 -1
ανικανοποίητος -η -ο	-1.74	0	-1 0 -1 -0.5
ανόθευτος -η -ο	2.14	0.5773502691896257	1 0 1 0
άνοια	-2.51	0	-1 0 -1 -1
ανοίγω	0.27	0.0	0 0 0 0
ανορθώνω	1.76	0.5	0 0 0 1
άνοστος -η -ο	-2.78	0	-1 -1 -1 -1
ανταποκρίνομαι	2.61	0.5773502691896257	1 0 1 0
άντες	-2.29	0	-1 0 -1 -0.5
αντιαμερικανικός -ή -ό	-1.76	0.0	-1 0 -1 0
αντιγραφέας	-1.87	0.0	-1 0 -1 0
αντιπάθεια	-3.32	0	-1 -1 -1 -1
αντιπαθώ	-3.32	0	-1 -1 -1 -1
αντισημιτικός -ή -ό	-2.4	0.0	-1 0 -1 0
αντιστέκομαι	-0.95	0.7071067811865476	-1 0 -1 1
αντίχριστος	-3.55	0	-1 -1 -1 -1
ανυπόκριτος -η -ο	0.97	0.5773502691896257	1 0 -1 1
ανυπομονησία	2.21	0	0.5 1 0.5 0.5
ανυπομονώ	2.19	0	0.5 1 0.5 0.5
ανώριμος -η -ο	-2.83	0	-1 -1 -1 -1
ανώτερος -η -ο	2.51	0.5	1 0 1 1
ανωτερότητα	2.85	0.0	1 1 1 1
αξία	2.08	0.5773502691896257	1 0 1 0
αξιολάτρευτος -η -ο	3.55	0.0	1 1 1 1
αόριστος -η -ο	-1.33	0.0	-1 0 -1 0
απαγγέλλω	0.37	0.0	0 0 0 0
απαίσιος -α -ο	-3.42	0	-1 -1 -1 -1
απαλύνω	2.08	0.5	1 0 1 1
απανθρωπιά	-3.53	0	-1 -1 -1 -1
απανθρωποποίηση	-2.93	0	-1 0 -1 -1
απάνθρωπος -η -ο	-3.57	0	-1 -1 -1 -1
απαξάπαντες	-1.08	0.0	-0.5 0 -1 0
απελπισία	-3.32	0	-1 -1 -1 -1
απελπισμένος -η -ο	-3.34	0	-1 -1 -1 -1
απερίγραπτος -η -ο	-1.5	0	-0.5 0 -1 -0.5
απεχθάνομαι	-3.42	0	-1 -1 -1 -1
απέχθεια	-3.38	0	-1 -1 -1 -1
απήδηχτος	-2.93	0	-1 -0.5 -1 -1
απλός -ή -ό	1.27	0	0.5 0.5 0.5 1
απογοήτευση	-3.19	0	-1 -1 -1 -1
απογοητεύω	-3.1	0	-1 -1 -1 -1
αποδοκιμασία	-3.27	0	-1 -1 -1 -1
αποδώ	-2.19	0	-0.5 0 -1 -1
αποζητώ	0.2	0.5773502691896257	-1 0 1 0
αποζουρλαίνω	-1.65	0	-0.5 -0.5 -1 -1
απόλαυση	3.68	0.0	1 1 1 1
απολειφάδι	-3.04	0	-1 -1 -1 -1
απονάρκωση	-1.87	0.0	-1 0 -1 0
άπονος -η -ο	-2.91	0	-1 -1 -1 -1
αποπνέω	-0.05	0.0	0 0 0 0
απορφανίζω	-3.04	0	-1 0 -1 -1
αποσβολώνω	-0.25	0.0	0 0 0 0
απόσκατα	-3.81	0	-1 -1 -1 -1
αποστασιοποιούμαι	-1.44	0.0	-1 0 -1 0
αποστέρηση	-2.14	0	-1 0 -1 -1
αποστολή	0.27	0.0	0 0 0 0
αποστρέφομαι	-3.42	0	-1 -1 -1 -1
αποστροφή 	-3.42	0	-1 -1 -1 -1
αποτροπιασμός	-3.47	0	-1 -1 -1 -1
αποτυφλώνω	-2.12	0.0	-1 0 -1 0
απόφοιτος	0.27	0.0	0 0 0 0
αποφορτίζω	0.22	0.5773502691896257	0 0 -1 1
αποφόρτιση	0.22	0.5773502691896257	0 0 -1 1
αποχαιρετισμός	-2.36	0	-1 -1 -1 -1
απόχρωση	0.27	0.0	0 0 0 0
αποχωρισμός	-2.57	0	-1 -1 -1 -1
απροίκιστος	-2.29	0	-1 0 -1 -1
απτικός -ή -ό	0.27	0.0	0 0 0 0
απύθμενος -η -ο	-2.02	0	-1 0 -1 -0.5
απώθηση	-2.57	0	-1 -1 -1 0
απωθώ	-2.57	0	-1 -1 -1 0
αραμπάς	-1.76	0.0	-1 0 -1 0
αράπακλας	-3.23	0	-1 -1 -1 -1
αράπης	-3.17	0	-1 -1 -1 -1
αραπιά	-2.89	0	-1 0 -1 -1
αρβανίτης	-2.66	0	-1 0 -1 -1
αρβανίτικος	-2.66	0	-1 0 -1 -1
αρβύλα	-1.87	0	-1 0 -1 -1
αρειμάνιος	-2.7	0	-1 -1 -1 -1
αρέσκομαι	3.27	0.0	1 1 1 1
αρέσω	3.79	0.0	1 1 1 1
αριστοκράτης	-1.44	0.0	-1 0 -1 0
αριστοκρατία	-1.44	0.0	-1 0 -1 0
αριστοκράτισσα	-1.44	0.0	-1 0 -1 0
αρμονία	3.38	0.0	1 1 1 1
αρναούτης	-2.66	0	-1 0 -1 -1
αρναούτικος	-2.66	0	-1 0 -1 -1
αρρωστημένος	-3.57	0	-1 -1 -1 -1
άρρωστος	-3.36	0	-1 -1 -1 -1
αρρωστοφαγία	-2.87	0	-1 0 -1 -1
αρχαίος	-1.87	0.0	-1 0 -1 0
αρχαίος	-1.33	0.0	0 0 -1 0
αρχιδάτος	2.93	0.0	1 1 1 1
αρχίδι	-3.79	0	-1 -1 -1 -1
αρχίδι	-3.36	0	0 -1 -1 -1
αρχικλέφταρος	-3.32	0	-1 -1 -1 -1
αρχικλέφτης	-3.34	0	-1 -1 -1 -1
αρχιμασόνος	-2.87	0	-1 0 -1 -1
αρχιμαφιόζος	-3.34	0	-1 -1 -1 -1
αρχιτέκτονας	1.44	0.5	0 0 1 0
αρχιτεμπέλα	-3.04	0	-1 -1 -1 -1
αρχιτεμπέλης	-3.04	0	-1 -1 -1 -1
αρχιψεύτης	-3.17	0	-1 -1 -1 -1
αρχιψεύτρα	-3.17	0	-1 -1 -1 -1
αρχομανής	-2.89	0	-1 -1 -1 -1
αρχοντάνθρωπος	2.87	0.0	1 1 1 1
αρχοντο-	2.4	0.5773502691896257	1 0 1 0
ασάκια	1.7	0.5773502691896257	1 0 1 -1
άσβεστος -η -ο	-0.27	0.0	0 0 0 0
άσεμνος -η -ο	-2.29	0	-1 0 -1 -1
ασίγαστος -η -ο	-0.16	0.0	0 0 0 0
ασκέρι	-2.4	0	-1 -1 -1 0
άσμα	0.2	0.5773502691896257	0 0 -1 1
άσος	2.93	0.0	1 0.5 1 1
ασπίδα 	-0.97	0.0	-0.5 0 -1 0
άσπονδος	-2.78	0	-1 0 -1 -1
ασπόνδυλος	-2.19	0.0	-1 0 -1 0
ασπροπρόσωπος -η -ο	3.04	0.0	1 1 1 1
ασπρουλιάρης	-2.46	0	-1 0 -1 -1
ασσάκια	1.7	0.5773502691896257	1 0 1 -1
άσσος	2.93	0.0	1 0.5 1 1
αστάθεια	-2.14	0	-1 0 -1 -1
άστατος -η -ο	-2.19	0	-1 0 -1 -1
αστοιχείωτος	-2.95	0	-1 -1 -1 -1
άστοργος -η -ο	-2.83	0	-1 0 -1 -1
αστράφτω	3.04	0.5773502691896257	1 0.5 1 0
ασυγκράτητος -η -ο	0.16	0.0	0 0 0 0
ασυναίσθητος -η -ο	-2.36	0	-1 -1 -1 -0.5
ασύνδετος -η -ο	-1.44	0.0	-1 0 -1 0
ασφάλεια	3.04	0.0	1 1 1 1
ασφαλής -ής -ές	3.04	0.0	1 1 1 1
ασφαλίτης	-3.25	0	-1 -1 -1 -1
ασφυκτικός -ή -ό	-3.02	0	-1 -1 -1 -1
ασφυκτιώ	-3.02	0	-1 -1 -1 -1
ασφυξία	-2.51	0	-1 -1 -1 0
άσχημος -η -ο	-2.89	0	-1 -1 -1 -1
ατάραχος -η -ο	-0.86	0	-1 -0.5 -1 1
άτεγκτος -η -ο	-2.53	0	-1 -0.5 -1 -1
ατρόμητος -η -ο	1.74	0.0	1 1 -1 1
άτρομος -η -ο	0.22	0.7071067811865476	-1 0 -1 1
αυθαδόμουτρο	-3.06	0	-1 -1 -1 -1
αυλή	-2.44	0	-1 -1 -1 0
αυριανισμός	-3.04	0	-1 -1 -1 -1
αυταπάτη	-1.97	0	-1 0 -1 -1
αυτή	-0.59	0.0	0 -1 0 0
αυτί	0.27	0.0	0 0 0 0
αυτοϊκανοποίηση	-1.44	0	-1 0 -1 -0.5
αυτοϊκανοποιούμαι	-1.93	0	-1 0 -1 -1
αυτοκυριαρχία	2.4	0.5	1 0 1 1
αυτοκυριαρχούμαι	2.4	0.5	1 0 1 1
αυτός	-0.59	0.0	0 -1 0 0
αυτός	-0.59	0.0	0 -1 0 0
αυτός	-0.59	0.0	0 -1 0 0
αυτοσεβασμός	2.44	0.5	1 0 1 1
αυτοσυγκράτηση	2.44	0.5	1 0 1 1
αυτοσυγκρατούμαι	2.27	0.5773502691896257	1 0 1 0.5
αυτοσυναίσθημα	-0.1	0.0	0 0 0 0
αυτοτέλεια	1.93	0.5773502691896257	1 0 1 0
αφαιρώ	-2.25	0	-1 0 -1 -1
αφεντιά	-0.65	0.7071067811865476	1 0 -1 -1
αφή 	0.27	0.0	0 0 0 0
αφηγούμαι	0.27	0.0	0 0 0 0
αφηνιάζω	-3.15	0	-1 -1 -1 -1
αφιλανθρωπία	-2.55	0	-1 0 -1 -1
αφιλάνθρωπος -η -ο	-2.61	0	-1 0 -1 -1
αφιονίζω	-2.89	0	-1 -1 -1 0
άφοβος -η -ο	0.44	0.5773502691896257	1 0 -1 1
αφοσίωση	2.95	0.0	1 1 1 1
αφυπνίζω	1.7	0.5773502691896257	1 0 1 0.5
αφύπνιση	1.7	0.5773502691896257	1 0 1 0.5
άφωνος -η -ο	0.16	0.0	0 0 0 0
αχ	-0.5	0.0	0 0 0 0
αχάριστος -η -ο	-2.89	0	-1 -1 -1 -1
αχόρταγος -η -ο	-2.74	0	-1 -1 -1 -1
αχυράνθρωπος	-3.02	0	-1 -1 -1 -1
αψιθυμία	-2.21	0	-1 -0.5 -1 -0.5
βαθύς -ιά -ύ	-0.22	0.0	0 0 0 0
βαλκάνιος	-2.12	0.0	-1 0 -1 0
βαραίνω	-2.7	0	-1 -1 -1 -1
βαρέλα	-2.61	0	-1 0 -1 -1
βαρελάκι	-2.61	0	-1 0 -1 -1
βαρέλι	-2.23	0.0	-1 0 -1 0
βαριέμαι	-2.55	0	-1 -1 -1 -1
βαριεστημάρα	-2.55	0	-1 -1 -1 -1
βαριεστημένος -η -ο	-2.55	0	-1 -1 -1 -1
βαριεστώ	-2.55	0	-1 -1 -1 -1
βάρος	-2.89	0	-1 -1 -1 -1
βαρύμαγκας	-2.57	0	-1 0 -1 -1
βαρυπενθούν	-3.23	0	-1 -1 -1 -1
βαρυπενθούσα	-3.23	0	-1 -1 -1 -1
βαρυπενθών	-3.23	0	-1 -1 -1 -1
βαρύς -ιά -ύ	-2.42	0	-1 -1 -1 0
βαρυστομαχιά	-2.7	0	-1 -1 -1 -1
βαρυστομαχιάζω	-2.7	0	-1 -1 -1 -1
βαφτιστικός	2.19	0.5773502691896257	1 0 1 0
βγαίνω	0.27	0.0	0 0 0 0
βδελυγμία	-3.19	0	-1 -1 -1 -1
βεβαιώνω	0.27	0.0	0 0 0 0
βλακεία	-2.83	0	-1 0 -1 -1
βλαμμένος	-3.34	0	-1 -1 -1 -1
βλαμμένος	-2.66	0	0 -1 -1 -1
βλαχάκι	-2.78	0	-1 0 -1 -1
βλαχάρα	-3.15	0	-1 -1 -1 -1
βλαχιά	-3.15	0	-1 -1 -1 -1
βλαχο-	-3.19	0	-1 -1 -1 -1
βλαχοδήμαρχος	-3.15	0	-1 -1 -1 -1
βλάχος	-3.04	0	-1 -1 -1 -1
βλέπω	0.27	0.0	0 0 0 0
βοϊδάμαξα	-2.29	0	-1 0 -1 -1
βολεύω	-0.05	0.5773502691896257	0 1 -1 0
βουίζω	-2.23	0	-1 0 -1 -1
βουλησιαρχία	0.27	0.0	0 0 0 0
βουτυρο-	-1.5	0.0	-1 0 -1 0
βουτυρομπεμπές	-2.7	0	-1 -1 -1 -1
βουτυρόπαιδο	-2.74	0	-1 -1 -1 -1
βρε	-1.7	0	-1 -0.5 -1 -0.5
βρίσκω	0.27	0.0	0 0 0 0
βρομόπαιδο	-3.19	0	-1 -1 -1 -1
βρομόπαιδο	-2.66	0	0 -1 -1 -1
βρομοποδαράς	-3.17	0	-1 -1 -1 -1
βρομοπόδαρος	-3.17	0	-1 -1 -1 -1
βρομοπόδαρος	-2.66	0	0 -1 -1 -1
βρομόσκυλο	-3.36	0	-1 -1 -1 -1
βρομόχερο	-3.15	0	-1 -1 -1 -1
βρωμόπαιδο	-3.25	0	-1 -1 -1 -1
βρωμοποδαράς	-3.17	0	-1 -1 -1 -1
βρωμοπόδαρος	-3.17	0	-1 -1 -1 -1
βρωμοπόδαρος	-2.66	0	0 -1 -1 -1
βρωμόχερο	-3.47	0	-1 -1 -1 -1
γαβγίζω	-2.61	0	-1 0 -1 -1
γάβγισμα	-2.55	0	-1 0 -1 -1
γαϊδουροκαβαλαρία	-1.91	0	-1 0 -1 -1
γαμάω	-2.44	0	-1 -0.5 -1 -0.5
γαμάω	-1.93	0	0 -0.5 -1 -0.5
γαμήσι	-2.81	0	-1 -1 -1 -0.5
γαμησιάτικα	-3.42	0	-1 -1 -1 -1
γαμιάς	-2.1	0	-1 -0.5 -1 -0.5
γαμιέμαι	-3.0	0	-1 -0.5 -1 -1
γαμιόλης	-3.49	0	-1 -1 -1 -1
γαμιόλης	-2.98	0	0 -1 -1 -1
γαμπρός	-1.01	0.0	-0.5 0 -1 0
γαμπρούλης	2.72	0.5	1 0 1 1
γαμώ	-2.38	0	-1 -0.5 -1 -0.5
γαμώ	-1.82	0	0 -0.5 -1 -0.5
γαμώτη	-2.85	0	-1 -0.5 -1 -1
γαμώτο	-2.85	0	-1 -0.5 -1 -1
γαργαλώ	2.83	0.5773502691896257	1 0 1 0
γατάκι	-1.21	0	-1 1 -1 -1
γείτσες	2.61	0.5773502691896257	1 0 1 0
γέλιο	3.64	0.0	1 1 1 0.5
γεμίζω	2.19	0.5	0 1 0 0
γενικός -ή -ό	0.27	0.0	0 0 0 0
γενικότητα	0.27	0.0	0 0 0 0
γενναιόφρονας	2.55	0.5	1 0 1 1
γενναιόφρων -ων -ον	2.55	0.5	1 0 1 1
γεράκος	2.59	0.0	1 1 1 0.5
γερμανοτσολιάς	-3.49	0	-1 -1 -1 -1
γερομπαμπαλής	-3.19	0	-1 -1 -1 -1
γεροντοκόρος	-2.81	0	-1 -1 -1 -1
γεροξεκούτης	-2.98	0	-1 -1 -1 -1
γεροξούρας	-3.04	0	-1 -1 -1 -1
γεροπαραλυμένος	-2.85	0	-1 -1 -1 -1
γέρος	-1.87	0.0	-1 0 -1 0
γεροτράγος	-3.23	0	-1 -1 -1 -1
γερουσία	-1.97	0	-1 0 -1 -1
γεύομαι	2.51	0.5773502691896257	1 0 1 0
γεύση	1.72	0.5773502691896257	1 0 0.5 0
γευστικός -ή -ό	3.42	0.0	1 1 1 1
γηροκομείο	-2.19	0	-1 0 -1 -1
γιαλαντζί	-2.19	0	-1 0 -1 -1
γιάνκης	-2.55	0	-1 -1 -1 -1
γιατάκι	1.97	0.5773502691896257	1 0 1 0
γιατροσόφι	-1.91	0	-1 0 -1 -1
γιόκας	-0.86	0	-1 1 -1 -0.5
γιουφτάκος	-2.98	0	-1 -1 -1 -1
γιούφτος	-3.17	0	-1 -1 -1 -1
γκάβακας	-2.91	0	-1 -1 -1 -1
γκαβός	-2.7	0	-1 -1 -1 -1
γκαβός	-2.14	0	0 -1 -1 -1
γκαβωμάρα	-2.81	0	-1 -1 -1 -1
γκαβώνω	-2.55	0	-1 -1 -1 0
γκάμα	2.14	0.5773502691896257	1 0 1 0
γκαμήλα	-2.74	0	-1 -1 -1 -1
γκαύλα	3.45	0.0	1 1 1 1
γκεσταπίτης	-2.76	0	-1 0 -1 -1
γκιαούρης	-2.93	0	-1 -1 -1 -1
γκιόσα	-3.13	0	-1 -1 -1 -1
γκλάβα	-1.63	0	-1 0 -1 -0.5
γκομενάκιας	-1.7	0	-1 0 -1 -0.5
γκομενιλίκι	-2.29	0	-1 0 -1 -1
γκραν γκινιόλ	0.01	0.5773502691896257	0 1 -1 0
γκρανκάσα	-2.57	0	-1 -1 -1 -1
γλάστρα	-2.51	0	-1 -1 -1 -1
γλείφτης	-3.23	0	-1 -1 -1 -1
γλείφτρα	-3.23	0	-1 -1 -1 -1
γλείφω	-3.23	0	-1 -1 -1 -1
γλέντι	1.76	0.5773502691896257	1 0 -1 1
γλύκα	3.42	0.0	1 1 1 1
γλυκερός -ή -ό	-2.04	0	-1 -1 -1 -0.5
γλυκός -ιά -ό	2.29	0.0	1 1 1 -1
γλυκύτητα	3.36	0.0	1 1 1 1
γλώσσα 	0.27	0.0	0 0 0 0
γνησιότητα	2.08	0.5773502691896257	1 0 1 0
γομάρι	-2.89	0	-1 -1 -1 -1
γραφιάς	-2.08	0	-1 0 -1 -1
γραφικός	-1.85	0	-1 -0.5 -1 -0.5
γραφικότητα	-1.85	0	-1 -0.5 -1 -0.5
γριούλα	2.55	0.0	1 1 1 0.5
γυαλάκιας	-2.14	0	-1 0 -1 -1
γύμνια	-2.19	0	-1 0 -1 -1
γυναικο-	-1.12	0.0	-0.5 0 -1 0
γυρίζω	0.27	0.0	0 0 0 0
γυρίστρα	-2.19	0	-1 0 -1 -1
γυροφέρνω	-1.61	0.0	-1 0 -1 0
γυφτάκι	-2.91	0	-1 -1 -1 -1
γυφτάκος	-2.91	0	-1 -1 -1 -1
γυφταριό	-3.13	0	-1 -1 -1 -1
γύφταρος	-3.23	0	-1 -1 -1 -1
γυφτιά	-3.06	0	-1 -1 -1 -1
γύφτος	-3.17	0	-1 -1 -1 -1
γωνιά	0.27	0.0	0 0 0 0
γωνίτσα	1.93	0.5773502691896257	1 1 0 0
δαμάζω	0.22	0.5773502691896257	0 0 -1 1
δάυτος	-2.81	0	-1 -1 -1 -1
δείγμα	-0.69	0.0	-1 0 -0.5 0
δειγματολόγιο	-0.48	0.0	0 0 -1 0
δειλός -ή -ό	-2.66	0	-1 0 -1 -1
δείχνω	0.27	0.0	0 0 0 0
δεκτός -ή -ό	0.27	0.0	0 0 0 0
δέος	1.87	0	0.5 1 0.5 0.5
δέσιμο	1.61	0.5773502691896257	0.5 0 1 0
δεσμώτης	-3.08	0	-1 -1 -1 -1
διαβεβαιώνω	0.27	0.0	0 0 0 0
διάβολος	-3.47	0	-1 -1 -1 -1
διάθεση	1.99	0.0	0.5 1 0.5 1
διαισθάνομαι	-1.63	0	-1 0 -1 -0.5
διαίσθηση	-1.55	0	-1 0 -1 -0.5
διαισθητικός -ή -ό	-1.44	0.0	-1 0 -1 0
διαισθητικότητα	-1.44	0.0	-1 0 -1 0
