IDnr	Word	Length	LemmaFreq	WordFreq
22278	κειμενικός	10	1	0
22279	κεκλιμένος	10	1	0
22280	κελάηδισμα	10	0	0.1
22281	κελαρυστός	10	0	
22282	κενυάτικος	10	0	
22283	κεραμίστας	10	1	0.1
22284	κερασένιος	10	0	
22285	κερασφόρος	10	0	0
22286	κερατένιος	10	0	
22287	κερδοσκοπώ	10	2	
22288	κερδοφορία	10	15	9.6
22289	κερδοφόρος	10	13	1.4
22290	κερκόπορτα	10	2	1
22291	κεφαλαλγία	10	1	0.7
22292	κεφαλοτύρι	10	0	0.1
22293	κεφαλοχώρι	10	1	0.4
22294	κεχριμπάρι	10	0	0.1
22295	κηδεμονεύω	10	0	
22296	κηπευτικός	10	2	
22297	κηπουρικός	10	1	
22298	κηροστάτης	10	0	
22299	κιγκαλερία	10	0	
22300	κιγκλίδωμα	10	2	0.6
22301	κιθαρίστας	10	2	0.9
22302	κιθαριστής	10	0	0.1
22303	κιλοβατώρα	10	2	0.8
22304	κινηματίας	10	0	
22305	κινηματική	10	2	0.8
22306	κινητήριος	10	6	1.2
22307	κινητοποιώ	10	51	
22308	κιονόκρανο	10	1	0.3
22309	κιτρίνισμα	10	0	0
22310	κιτρινωπός	10	1	0
22311	κλαδευτήρα	10	0	
22312	κλαδευτήρι	10	0	0
22313	κλακαδόρος	10	0	
22314	κλατάρισμα	10	0	0
22315	κλαψουρίζω	10	1	0
22316	κλειδοθήκη	10	0	0.1
22317	κλειδούχος	10	0	0
22318	κλειτορίδα	10	0	0.1
22319	κλεφτουριά	10	0	
22320	κλεψιτυπία	10	0	0
22321	κλεψίτυπος	10	0	
22322	κληματαριά	10	1	0.3
22323	κληματσίδα	10	0	
22324	κλημεντίνη	10	0	0.1
22325	κληροδοσία	10	1	0.2
22326	κληροδότης	10	0	
22327	κληροδόχος	10	0	0.1
22328	κληρονομιά	10	32	15.6
22329	κληρονομία	10	3	0.5
22330	κληρονόμος	10	9	2.4
22331	κλιμακωτός	10	2	
22332	κλιματικός	10	4	0
22333	κλοπιμαίος	10	1	
22334	κλωσοπούλι	10	0	0
22335	κλωσόπουλο	10	0	
22336	κοιλόπονος	10	0	0
22337	κοιμητήριο	10	2	1.5
22338	κοινοτικός	10	259	5
22339	κοινοτοπία	10	2	0.7
22340	κοινότοπος	10	2	
22341	κοινωνικός	10	616	14.3
22342	κοινωφελής	10	7	0.4
22343	κοκαλένιος	10	0	
22344	κοκαλιάρης	10	2	0.3
22345	κοκκίνισμα	10	0	0.1
22346	κοκκινωπός	10	1	0.1
22347	κοκκυγικός	10	0	
22348	κολασμένος	10	2	0.1
22349	κολαστήριο	10	1	0.5
22350	κολλητικός	10	0	0
22351	κολομβιανή	10	1	0.3
22352	κολοσσιαία	10	1	1.2
22353	κολυμβήθρα	10	1	0.9
22354	κολυμβητής	10	2	0.6
22355	κολυμπήθρα	10	1	0.6
22356	κομισάριος	10	2	0.7
22357	κομιτατζής	10	0	
22358	κομματιάζω	10	2	0
22359	κομματικός	10	105	2.6
22360	κομμωτήριο	10	1	0.8
22361	κομμωτικός	10	0	
22362	κομπινεζόν	10	0	0.2
22363	κομπιούτερ	10	13	12.7
22364	κομπλεξάρω	10	0	0
22365	κονδυλώδης	10	0	
22366	κοντόθωρος	10	0	0
22367	κοντολογίς	10	2	1.7
22368	κοντόσωμος	10	1	0.3
22369	κοντρολάρω	10	1	0
22370	κοπανατζής	10	0	0.1
22371	κοπανιστός	10	1	0.1
22372	κοπλιμέντο	10	0	0.1
22373	κοπρολογία	10	0	0
22374	κοπρόσκυλο	10	0	0.1
22375	κορεατικός	10	2	0
22376	κορεάτικος	10	1	
22377	κορμοράνος	10	0	0.1
22378	κορνάρισμα	10	1	0.2
22379	κορυδαλλός	10	17	1.3
22380	κορφοβούνι	10	0	0
22381	κοσκίνισμα	10	0	0.1
22382	κοσμητικός	10	1	
22383	κοσμήτορας	10	2	0.7
22384	κοσμιότητα	10	0	0.1
22385	κοσμογονία	10	2	1.5
22386	κοσμολογία	10	1	0.7
22387	κοστολόγιο	10	1	0.5
22388	κοτσαδόρος	10	0	
22389	κοτσονάτος	10	0	0.1
22390	κοτυληδόνα	10	0	0
22391	κουβαλητής	10	0	0
22392	κουβανικός	10	1	0
22393	κουβαριάζω	10	0	
22394	κουβαρντάς	10	0	0
22395	κουβούκλιο	10	1	0.5
22396	κουδουνίζω	10	1	
22397	κουζουλάδα	10	0	
22398	κουκλόπανο	10	0	
22399	κουκούλωμα	10	1	0.6
22400	κουκουλώνω	10	3	0
22401	κουκουνάρα	10	0	0
22402	κουκουνάρι	10	1	0.1
22403	κουλοχέρης	10	3	0.1
22404	κουμαντάρω	10	2	0.1
22405	κουμαρτζής	10	0	
22406	κουμπούρας	10	0	0.1
22407	κουμπουριά	10	0	0
22408	κουνάμενος	10	0	
22409	κουνουπίδι	10	0	0.2
22410	κουραμπιές	10	1	
22411	κουρδιστής	10	0	
22412	κουρδιστός	10	1	
22413	κουρελαρία	10	0	0
22414	κουρελιάζω	10	1	
22415	κούρνιασμα	10	0	0
22416	κουστουμιά	10	0	0
22417	κουτορνίθι	10	0	0
22418	κουτουράδα	10	0	0.1
22419	κουτόχορτο	10	0	0.3
22420	κουτρούλης	10	0	0.1
22421	κουτσαύτης	10	0	0.1
22422	κουτσουλάω	10	0	
22423	κουτσουλιά	10	0	0.1
22424	κουφόβραση	10	0	0.2
22425	κουφοξυλιά	10	0	0.1
22426	κοψοχρονιά	10	0	0.2
22427	κρανοφόρος	10	0	
22428	κρατητήριο	10	3	0.8
22429	κρατουμένη	10	13	
22430	κρατούμενη	10	13	0.2
22431	κρατούμενο	10	3	2.3
22432	κραυγαλέος	10	7	0.1
22433	κρεαταγορά	10	1	0.4
22434	κρεατοελιά	10	0	0.1
22435	κρεατόπιτα	10	0	0.1
22436	κρεμάμενος	10	0	0
22437	κρεμαστάρι	10	0	0
22438	κρεματόριο	10	1	0.2
22439	κρεμμυδίλα	10	0	
22440	κρεοπωλείο	10	1	0.1
22441	κρησάρισμα	10	0	0
22442	κρησφύγετο	10	1	0.9
22443	κριθάλευρο	10	0	0
22444	κροτάλισμα	10	0	0.2
22445	κροταφικός	10	1	0
22446	κρουαζιέρα	10	3	2
22447	κρουπιέρης	10	1	0.1
22448	κρούσταλλο	10	0	0
22449	κρυολόγημα	10	1	0.9
22450	κρυοπάγημα	10	0	
22451	κρύσταλλος	10	3	0.2
22452	κρυφοκοιτώ	10	0	
22453	κτηματικός	10	11	0
22454	κτηνίατρος	10	4	0.8
22455	κτηνοβασία	10	0	0.1
22456	κτηνοτροφή	10	0	
22457	κυανιούχος	10	1	
22458	κυβερνήτης	10	15	6.8
22459	κυβιστικός	10	1	
22460	κυκλαδικός	10	3	
22461	κυκλοθυμία	10	0	0
22462	κυκλοτερής	10	0	
22463	κυκλοφορία	10	105	49.5
22464	κυκλώπειος	10	0	
22465	κυκλωτικός	10	0	
22466	κυλιόμενος	10	3	0.1
22467	κυμαίνομαι	10	40	
22468	κυματισμός	10	1	0.1
22469	κυματιστός	10	1	
22470	κυνικότητα	10	0	0.4
22471	κυνόδοντας	10	1	0
22472	κυνοδρομία	10	0	
22473	κυπάρισσος	10	0	0
22474	κυπραίικος	10	142	
22475	κυριλλικός	10	0	
22476	κυριολεκτώ	10	1	0.2
22477	κυριολεξία	10	10	9.6
22478	κυτιοποιία	10	0	0
22479	κυτταρικός	10	16	0.6
22480	κωδικοποιώ	10	11	
22481	κωλοτούμπα	10	0	0
22482	κωλοφαρδία	10	0	0
22483	κωλόφαρδος	10	0	0
22484	κωλοχανείο	10	0	0
22485	κωλυσιεργώ	10	1	
22486	κωμικότητα	10	0	0.1
22487	κωπηλάτρια	10	0	0
22488	λαβύρινθος	10	4	0.9
22489	λαγωχειλία	10	0	0
22490	λαγώχειλος	10	0	
22491	λαδέμπορας	10	0	
22492	λαδέμπορος	10	0	
22493	λαδομπογιά	10	0	0.3
22494	λαθραλιεία	10	0	0
22495	λαθροθήρας	10	0	0
22496	λαθροθηρία	10	0	0.2
22497	λαϊκίστρια	10	0	0
22498	λαιμητόμος	10	0	0
22499	λαιμοδέτης	10	0	0
22500	λαλίστατος	10	2	1
22501	λαμπαδιάζω	10	0	
22502	λαμπόγυαλο	10	0	0.1
22503	λαμπρότητα	10	3	2.1
22504	λαμπύρισμα	10	0	0
22505	λανσάρισμα	10	1	0.5
22506	λαοθάλασσα	10	1	0.4
22507	λαομίσητος	10	0	0.1
22508	λαουτζίκος	10	0	0.1
22509	λαουτιέρης	10	0	0
22510	λασπολογία	10	1	0.3
22511	λασπολόγος	10	0	
22512	λατινιστής	10	0	0
22513	λαφυραγωγώ	10	0	
22514	λαχαναγορά	10	2	0.8
22515	λαχάνιασμα	10	0	0.3
22516	λαχανόπιτα	10	0	0
22517	λεβέντικος	10	0	0
22518	λειαντικός	10	0	
22519	λειτουργιά	10	11	0
22520	λειτουργία	10	394	220.6
22521	λειτουργός	10	29	3.5
22522	λειψανδρία	10	0	0.1
22523	λεμονανθός	10	0	
22524	λεμφαγγείο	10	0	0
22525	λεμφαδένας	10	0	
22526	λεμφοφόρος	10	0	
22527	λενινισμός	10	1	0.1
22528	λενινιστής	10	0	0
22529	λεοπάρδαλη	10	0	0.1
22530	λεπτοκαρυά	10	1	0.2
22531	λεπτολογία	10	0	0.1
22532	λεπτολόγος	10	0	0.1
22533	λεπτομερής	10	21	3.4
22534	ληθαργικός	10	1	0
22535	ληξιαρχείο	10	1	0.5
22536	λιβεριανός	10	2	0.9
22537	λιθοβόλημα	10	0	0
22538	λιθογραφία	10	2	0.4
22539	λιθογράφος	10	0	0
22540	λιθόστρωση	10	0	0
22541	λιθόσφαιρα	10	0	0.1
22542	λιθοτριψία	10	0	0
22543	λιμενάρχης	10	1	0.7
22544	λιμοκτονία	10	0	0.1
22545	λιμπίζομαι	10	0	
22546	λιονταρίνα	10	0	0.1
22547	λιπαντήρας	10	0	0
22548	λιπαντήριο	10	0	
22549	λιπαντικός	10	7	
22550	λιπόσαρκος	10	0	
22551	λιποτάκτης	10	1	0.3
22552	λογάριθμος	10	1	0.1
22553	λογιστήριο	10	12	5.8
22554	λογιστικός	10	49	0.7
22555	λογογράφος	10	0	0.1
22556	λογοκλόπος	10	0	
22557	λογοκρισία	10	8	5
22558	λογοκριτής	10	0	0.1
22559	λογοτέχνης	10	8	1.3
22560	λογοτεχνία	10	39	22.4
22561	λογχοειδής	10	0	
22562	λογχοφόρος	10	0	
22563	λουλουδίζω	10	0	
22564	λουτρόπολη	10	0	0.2
22565	λυκειάρχης	10	1	0.1
22566	λυμαίνομαι	10	2	
22567	λυμφατικός	10	0	
22568	λυτρωτικός	10	2	0.1
22569	μαγειρικός	10	3	0
22570	μαγείρισσα	10	1	0.4
22571	μαγειρίτσα	10	0	0.1
22572	μαγευτικός	10	3	0.1
22573	μαγιάτικος	10	0	0
22574	μαγνητικός	10	15	0.4
22575	μαγνητίτης	10	0	0.1
22576	μαγουλάδες	10	0	0
22577	μαζικοποιώ	10	0	
22578	μαζικότητα	10	1	0.7
22579	μαζοχισμός	10	0	0.1
22580	μαζοχιστής	10	0	0.1
22581	μαθηματικά	10	29	19
22582	μαθηματική	10	22	7.6
22583	μαθησιακός	10	6	0.1
22584	μαθουσάλας	10	0	0.1
22585	μαιευτήρας	10	1	0.3
22586	μαιευτήριο	10	3	1.6
22587	μαιευτικός	10	2	
22588	μαϊμουδίζω	10	0	
22589	μακαντάσης	10	0	0
22590	μακαριστός	10	1	0.3
22591	μακαρονάδα	10	1	0.4
22592	μακετίστας	10	0	0
22593	μακραίωνος	10	2	0
22594	μακροβούτι	10	0	0.1
22595	μακροθυμία	10	0	0
22596	μακρόθυμος	10	0	0
22597	μακρόπνοος	10	2	0.1
22598	μαλακτικός	10	0	
22599	μαλτέζικος	10	0	
22600	μάνατζμεντ	10	11	10.6
22601	μανδαρίνος	10	1	0
22602	μανιάτικος	10	0	
22603	μανουβράρω	10	0	
22604	μανταρινιά	10	0	0
22605	μαντάρισμα	10	0	0
22606	μαουνιέρης	10	0	0
22607	μαραγκιάζω	10	0	
22608	μαραζιάρης	10	0	0.1
22609	μαραθώνιος	10	9	2.1
22610	μαριχουάνα	10	1	0.9
22611	μαρκαδόρος	10	1	0
22612	μαρκάρισμα	10	6	4.4
22613	μαρξίστρια	10	0	0
22614	μαρσάρισμα	10	0	0.1
22615	μαρτυρικός	10	4	0.1
22616	μασκοφόρος	10	1	0.1
22617	μασούλισμα	10	0	0
22618	μαστεκτομή	10	0	0.2
22619	μαστοειδής	10	1	0.1
22620	μαστορικός	10	0	
22621	μαστουρώνω	10	0	
22622	μαστροπεία	10	1	0.3
22623	ματαιοπονώ	10	1	0.1
22624	ματαιότητα	10	1	0.8
22625	ματογυάλια	10	0	0.1
22626	ματοκυλίζω	10	0	
22627	ματσαράγκα	10	0	0
22628	ματσώνομαι	10	0	
22629	μαυριδερός	10	1	0.1
22630	μαυροδάφνη	10	0	0.3
22631	μαυρομάτης	10	1	0.3
22632	μαυροπούλι	10	0	0
22633	μαφιόζικος	10	1	
22634	μαχαραγιάς	10	0	0.1
22635	μεγαλοαστή	10	0	0.1
22636	μεγαλοποιώ	10	1	
22637	μεγαλοσύνη	10	1	0.7
22638	μεγαλουργώ	10	2	
22639	μεγαλοφυής	10	1	0.6
22640	μεγαλοφυΐα	10	1	0.7
22641	μεγαλόχαρη	10	0	0.2
22642	μεγιστάνας	10	3	0.8
22643	μεθεόρτιος	10	0	0.1
22644	μεθοδιστής	10	0	
22645	μεθοριακός	10	4	0.1
22646	μεθυσμένος	10	7	3
22647	μεθύστακας	10	0	0.2
22648	μεθυστικός	10	1	0.1
22649	μειοδότρια	10	0	0.3
22650	μειόκαινος	10	0	
22651	μειονότητα	10	51	14.3
22652	μελαγχολία	10	6	4.9
22653	μελάνιασμα	10	0	0
22654	μελαχρινός	10	2	0.7
22655	μελίρρυτος	10	0	0
22656	μελιτζανής	10	0	
22657	μελλόνυμφη	10	0	
22658	μελοποίηση	10	1	0.5
22659	μεμψιμοιρώ	10	1	
22660	μερεμετίζω	10	0	
22661	μεροκάματο	10	8	5.8
22662	μεσάζοντας	10	6	0.1
22663	μεσεγγύηση	10	0	0.1
22664	μεσοζωικός	10	0	0
22665	μεσοκάρπιο	10	0	0
22666	μεσολάβηση	10	10	7.7
22667	μεσονύκτιο	10	1	0.1
22668	μεσοτοιχία	10	0	0.2
22669	μεσότοιχος	10	0	0
22670	μεσουρανίς	10	0	0
22671	μεσοχρονίς	10	0	0
22672	μεταβιβάζω	10	23	0
22673	μεταβίβαση	10	32	15.4
22674	μεταβλητός	10	34	0.2
22675	μεταγλώσσα	10	0	0.3
22676	μετακάρπιο	10	0	0
22677	μετακίνηση	10	42	17.6
22678	μετακλητός	10	2	0.3
22679	μετακομίζω	10	11	0
22680	μετακόμιση	10	2	1.2
22681	μεταλλάσσω	10	17	
22682	μετάλλευμα	10	4	0.7
22683	μεταλλικός	10	19	0.5
22684	μετάλλινος	10	0	
22685	μεταμέλεια	10	1	0.5
22686	μεταμφιέζω	10	5	
22687	μεταμφίεση	10	2	0.6
22688	μετανάστης	10	50	2.2
22689	μεταξένιος	10	0	0
22690	μεταπήδηση	10	1	0.5
22691	μεταποίηση	10	11	5.3
22692	μεταπουλάω	10	0	
22693	μεταπράτης	10	0	0
22694	μεταπώληση	10	1	0.7
22695	μεταρσιώνω	10	0	
22696	μεταρσίωση	10	0	0
22697	μεταστρέφω	10	1	
22698	μεταστροφή	10	5	4
22699	μετατάρσιο	10	0	0.1
22700	μετατοπίζω	10	10	
22701	μετατόπιση	10	12	7.8
22702	μεταφορέας	10	8	1.1
22703	μετάφρασμα	10	0	0
22704	μεταφυσική	10	7	4
22705	μεταφυτεύω	10	1	
22706	μετεγγραφή	10	5	1.4
22707	μετείκασμα	10	0	0.1
22708	μετεξέλιξη	10	4	2.8
22709	μετέρχομαι	10	2	
22710	μετεωρικός	10	0	
22711	μετεωρίτης	10	1	0.3
22712	μετοικεσία	10	1	0.4
22713	μετονομάζω	10	5	
22714	μετόπισθεν	10	3	2.5
22715	μετουσιώνω	10	3	
22716	μετουσίωση	10	1	0.3
22717	μετρημένος	10	7	1.2
22718	μετρητικός	10	2	
22719	μετριασμός	10	1	0.2
22720	μετριότητα	10	4	2.2
22721	μετριόφρων	10	1	0.4
22722	μετρολογία	10	0	0.1
22723	μετρονόμος	10	0	0
22724	μετωπιαίος	10	0	
22725	μηδενισμός	10	3	0.7
22726	μηδενιστής	10	0	0.1
22727	μηνιγγικός	10	0	
22728	μηνυτήριος	10	4	0
22729	μηρυκασμός	10	0	
22730	μητριαρχία	10	0	0
22731	μηχανισμός	10	133	25.1
22732	μηχανόβιος	10	0	0.1
22733	μηχανόλαδο	10	0	0
22734	μικροαστός	10	1	0.1
22735	μικροέξοδο	10	0	
22736	μικροζημιά	10	0	
22737	μικρόσωμος	10	2	0.7
22738	μικροψυχία	10	1	0.8
22739	μικρόψυχος	10	1	0.2
22740	μιμητισμός	10	1	0.1
22741	μινιατούρα	10	1	0.2
22742	μισέλληνας	10	0	
22743	μισθοδοσία	10	6	2.9
22744	μισθολόγιο	10	20	12.6
22745	μισθοφόρος	10	2	0.3
22746	μισθωτήριο	10	1	0.4
22747	μισθωτικός	10	4	
22748	μισοάδειος	10	1	
22749	μισόγυμνος	10	0	0
22750	μισότρελος	10	0	0.1
22751	μνημειακός	10	4	0.1
22752	μνημειώδης	10	3	0.5
22753	μνημόνευση	10	0	0.1
22754	μνημονικός	10	1	0
22755	μνησικακία	10	1	0.4
22756	μνησίκακος	10	0	0
22757	μογγολικός	10	0	0
22758	μοιρολογάω	10	1	
22759	μολδαβικός	10	0	
22760	μολοντούτο	10	0	0.4
22761	μολυβδίαση	10	0	0
22762	μολύβδινος	10	0	
22763	μολυβένιος	10	1	0
22764	μονάκριβος	10	1	0.1
22765	μοναρχικός	10	1	
22766	μοναστήριο	10	5	
22767	μοναστικός	10	2	0.1
22768	μοναχισμός	10	1	0.2
22769	μοναχογιός	10	0	0.1
22770	μοναχοκόρη	10	1	0.5
22771	μονιμοποιώ	10	5	
22772	μονιμότητα	10	5	2.6
22773	μονιστικός	10	0	
22774	μονόγραμμα	10	0	0.4
22775	μονογραφία	10	2	0.6
22776	μονόδρομος	10	11	5.2
22777	μονοεδρική	10	1	0.2
22778	μονοήμερος	10	1	
22779	μονοθέσιος	10	1	0
22780	μονόκλιτος	10	1	
22781	μονόκλωνος	10	0	
22782	μονόλεπτος	10	0	
22783	μονομέρεια	10	1	0.8
22784	μονοξείδιο	10	3	1.5
22785	μονοπώληση	10	1	0.6
22786	μονοσθενής	10	0	
22787	μονόστηλος	10	2	
22788	μονοτάξιος	10	0	
22789	μονόφυλλος	10	0	
22790	μονόχειρας	10	0	0
22791	μονόχνοτος	10	0	0.1
22792	μονόχορδος	10	0	
22793	μονοχρωμία	10	0	0.1
22794	μονόχρωμος	10	2	0.1
22795	μονοψήφιος	10	2	0.2
22796	μοντάρισμα	10	0	0.3
22797	μοραΐτικος	10	0	
22798	μορφολογία	10	4	3.4
22799	μορφωμένος	10	6	1.4
22800	μορφωτικός	10	14	0.7
22801	μοσκοβολιά	10	0	0.1
22802	μοσχοβολιά	10	0	0
22803	μουγγαμάρα	10	0	0
22804	μουγκανητό	10	0	0
22805	μούγκρισμα	10	0	0.1
22806	μουντζαλιά	10	0	0
22807	μουντζούρα	10	1	0.3
22808	μουρμουράω	10	1	0
22809	μουρμούρης	10	1	0.1
22810	μουρντάρης	10	0	0.1
22811	μουσαμαδιά	10	0	0
22812	μουσαφίρης	10	0	0
22813	μουσειακός	10	3	0.1
22814	μουσμουλιά	10	0	0.1
22815	μουσουργός	10	1	0.2
22816	μουστάκιας	10	1	0.1
22817	μουστόγρια	10	0	
22818	μουτζούρης	10	0	0.1
22819	μπαγιατεύω	10	0	
22820	μπαγιονέτα	10	0	
22821	μπαγκατέλα	10	0	
22822	μπαγλαρώνω	10	0	
22823	μπαϊλντίζω	10	0	
22824	μπακάλικος	10	2	
22825	μπακάλισσα	10	0	0
22826	μπαλαλάικα	10	0	0.1
22827	μπαλαμούτι	10	0	0
22828	μπαλαντέζα	10	0	0.1
22829	μπαλαούρος	10	0	
22830	μπαλωματής	10	0	0
22831	μπαλωματού	10	0	0.1
22832	μπαμπούλας	10	1	0.4
22833	μπάμπουρας	10	0	0
22834	μπανιστήρι	10	0	0.1
22835	μπαξεβάνης	10	0	0.1
22836	μπαργούμαν	10	0	0.3
22837	μπαρμπέρης	10	0	0.1
22838	μπαρμπούνι	10	0	0.1
22839	μπαρμπούτι	10	0	0.1
22840	μπάσταρδος	10	1	0.2
22841	μπαστουνιά	10	0	
22842	μπατακτσής	10	0	0
22843	μπατάλικος	10	0	
22844	μπατάρισμα	10	0	0
22845	μπαταχτσής	10	0	0
22846	μπεζεστένι	10	0	0.1
22847	μπεκροπίνω	10	0	
22848	μπελαντόνα	10	0	0
22849	μπετονιέρα	10	0	0.1
22850	μπιζάρισμα	10	0	0.1
22851	μπίζνεσμαν	10	0	0.2
22852	μπλοφατζής	10	0	0
22853	μπογιατζής	10	1	0.2
22854	μπογιατίζω	10	0	
22855	μποϊκοτάρω	10	2	0
22856	μπορντούρα	10	0	0.1
22857	μποτιλιάρω	10	1	
22858	μπουγαρίνι	10	0	
22859	μπουγέλωμα	10	0	0
22860	μπουγελώνω	10	0	
22861	μπουζουξής	10	0	0.3
22862	μπουλντόγκ	10	0	0.2
22863	μπουλντόζα	10	4	0.9
22864	μπουλούκος	10	0	0.1
22865	μπουμπούκα	10	0	0
22866	μπουμπούκι	10	1	0.2
22867	μπουνταλάς	10	1	0.3
22868	μπουντουάρ	10	0	0.3
22869	μπουρζουάς	10	0	0
22870	μπουρνούζι	10	0	0.1
22871	μπούσουλας	10	3	0.9
22872	μπροστάρης	10	2	0.4
22873	μπροστινός	10	9	0.4
22874	μπρούντζος	10	1	0.1
22875	μυαλωμένος	10	0	0.1
22876	μυασθένεια	10	0	0.2
22877	μυγιάζομαι	10	0	
22878	μυθιστορία	10	0	0.2
22879	μυθογραφία	10	0	
22880	μυθογράφος	10	0	
22881	μυθοπλασία	10	4	1.7
22882	μυθοποίηση	10	1	0.4
22883	μυκηναϊκός	10	4	0.2
22884	μυλεργάτης	10	0	
22885	μυρμηκικός	10	0	
22886	μυροβλύτης	10	0	0
22887	μυσταγωγία	10	1	0.6
22888	μωαμεθανός	10	1	0.2
22889	μωρόπιστος	10	0	
22890	ναζιάρικος	10	0	
22891	ναζιστικός	10	7	0.1
22892	νανούρισμα	10	1	0.4
22893	ναρκαλιεία	10	0	0
22894	ναρκοληψία	10	0	0.1
22895	ναρκομανής	10	2	0.3
22896	ναρκοπέδιο	10	3	1.4
22897	ναρκωτικός	10	82	0
22898	ναυλολόγιο	10	0	0.2
22899	ναυπηγικός	10	3	
22900	ναυσιπλοΐα	10	3	1.1
22901	ναύσταθμος	10	2	0.2
22902	ναυτοδίκης	10	0	0
22903	ναυτολογία	10	0	
22904	ναυτολόγιο	10	0	0
22905	ναυτόπουλο	10	0	0
22906	νεγροειδής	10	0	0
22907	νεκρολογία	10	0	0.2
22908	νεκροσυλία	10	0	
22909	νεκροφιλία	10	0	0.1
22910	νεκρόφιλος	10	0	0
22911	νεκρώσιμος	10	2	0.1
22912	νεκρωτικός	10	0	
22913	νεοέλληνας	10	4	0.4
22914	νεόκτιστος	10	0	
22915	νεολιθικός	10	4	0.2
22916	νεόπλουτος	10	2	0.2
22917	νεότευκτος	10	2	0.1
22918	νεόχτιστος	10	0	
22919	νεποτισμός	10	1	0.1
22920	νεραγκούλα	10	0	
22921	νεροκράτης	10	0	
22922	νερόλακκος	10	0	0.1
22923	νερομπογιά	10	0	
22924	νεροπότηρο	10	0	0
22925	νεροπρίονο	10	0	0
22926	νεροφάγωμα	10	0	
22927	νεροχελώνα	10	0	0
22928	νευρογλοία	10	0	0.1
22929	νευρολογία	10	0	0.1
22930	νευρολόγος	10	1	0.2
22931	νευρωτικός	10	1	0.2
22932	νεφροειδής	10	0	0
22933	νεφρολογία	10	0	0
22934	νεφρολόγος	10	0	0.1
22935	νεφροπαθής	10	2	0.2
22936	νεωτερικός	10	2	0.1
22937	νηπιαγωγός	10	4	0.3
22938	νηπιοκόμος	10	0	0
22939	νησιωτικός	10	16	0.2
22940	νησιώτικος	10	3	0
22941	νησιώτισσα	10	0	0
22942	νηστίσιμος	10	0	
22943	νιαούρισμα	10	0	0.1
22944	νιγηριανός	10	5	1
22945	νικητήριος	10	2	
22946	νιόβγαλτος	10	0	0
22947	νιόπαντρος	10	1	0.2
22948	νιχιλιστής	10	0	
22949	νοηματικός	10	3	0.1
22950	νοησιαρχία	10	0	
22951	νοικοκύρης	10	3	1.4
22952	νοικοκυριό	10	19	2.6
22953	νομαδισμός	10	0	0
22954	νομιμοποιώ	10	27	0
22955	νομιμότητα	10	32	14.6
22956	νομιμόφρων	10	1	0.2
22957	νομοθέτημα	10	14	6.4
22958	νομοθέτηση	10	1	0.6
22959	νομοσχέδιο	10	343	240.1
22960	νομοτέλεια	10	1	0.9
22961	νορβηγικός	10	4	0.1
22962	νοσηλευτής	10	9	0.9
22963	νοσηρότητα	10	2	0.8
22964	νοσοκομείο	10	177	75.4
22965	νταβατούρι	10	0	0.1
22966	νταμιτζάνα	10	0	0.1
22967	ντεγκραντέ	10	0	0.1
22968	ντεκορατέρ	10	0	0.1
22969	ντελικάτος	10	1	0.1
22970	ντεντέκτιβ	10	0	0.3
22971	ντέντεκτιβ	10	0	0
22972	ντιρεκτίβα	10	1	0.5
22973	ντοπάρισμα	10	1	0.4
22974	ντουμπλάρω	10	0	
22975	ντουντούκα	10	1	0.5
22976	νυκταλωπία	10	0	0
22977	νυμφομανής	10	0	0.1
22978	νυμφομανία	10	0	0
22979	νυφιάτικος	10	0	
22980	νυφοπάζαρο	10	0	0
22981	νυχθημερόν	10	1	1.2
22982	νυχοκόπτης	10	0	
22983	νυχτοπούλι	10	0	0
22984	νωματάρχης	10	0	0
22985	νωπογραφία	10	0	0.1
22986	ξαγναντεύω	10	0	
22987	ξαναβγαίνω	10	3	0
22988	ξαναβρίσκω	10	13	0.2
22989	ξαναγεμίζω	10	1	
22990	ξαναγυρίζω	10	16	0.4
22991	ξανακλείνω	10	1	
22992	ξαναμετράω	10	0	
22993	ξαναπαίρνω	10	5	0
22994	ξαναπερνάω	10	1	
22995	ξαναχτυπάω	10	2	
22996	ξαποσταίνω	10	2	
22997	ξαποστέλνω	10	1	
22998	ξαρμάτωτος	10	0	0
22999	ξεβοτανίζω	10	0	0
23000	ξεβούλωτος	10	0	
23001	ξεβράκωτος	10	0	0.1
23002	ξεγαντζώνω	10	0	
23003	ξεγνοιασιά	10	0	0.2
23004	ξεδιάλεγμα	10	0	0.1
23005	ξεδοντιάζω	10	0	
23006	ξεζούμισμα	10	0	0.1
23007	ξεθεωτικός	10	0	
23008	ξεθηλυκώνω	10	0	
23009	ξεθώριασμα	10	0	0
23010	ξεκαθαρίζω	10	66	0.8
23011	ξεκαπακώνω	10	0	
23012	ξεκάρφωτος	10	1	0
23013	ξεκλείδωμα	10	0	0.1
23014	ξεκλειδώνω	10	1	0
23015	ξεκλήρισμα	10	0	0.3
23016	ξεκοιλιάζω	10	0	
23017	ξεκοκαλίζω	10	0	
23018	ξεκομμένος	10	1	0.1
23019	ξεκούμπωμα	10	0	0.1
23020	ξεκουμπώνω	10	1	
23021	ξεκουρδίζω	10	0	
23022	ξεκουφαίνω	10	0	0
23023	ξεκωλιάρης	10	0	
23024	ξελόγιασμα	10	0	
23025	ξεμακραίνω	10	1	
23026	ξεμαλλιάζω	10	0	
